"d9d9caec-1327-4d20-9b01-12f88a37589d","2010-03-21 08:56:00.000000","WHL3282","Zeph.Kasper.Rowland@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","82","0"
"c9afcda4-80e6-47f0-8836-0d3210fee86e","2010-02-23 13:43:00.000000","WHL3282","brad.mcsherry@enron.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","1488","0"
"01ede764-1ad6-4d00-8cf0-397f6cd3f15c","2010-02-11 15:30:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","1559","0"
"9f6b1db0-80f2-4e12-96e1-1a8a0cd11409","2010-02-11 15:09:00.000000","WHL3282","Caesar.Moses.Shelton@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","586","0"
"4a510cf4-e269-4103-98fc-78ac9c9fdfcb","2010-05-24 06:59:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","2936","0"
"ec5e5d3c-2956-4cf7-8e89-9d993fd96ee3","2010-04-12 12:35:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","4244","0"
"125dd63a-3b11-4279-a288-1288d2440f55","2010-03-21 08:56:00.000000","WHL3282","Zeph.Kasper.Rowland@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","82","0"
"fffeb542-9882-40b1-9eb7-185327957635","2010-02-23 13:43:00.000000","WHL3282","brad.mcsherry@enron.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","1488","0"
"a5e6115a-5556-4d08-a14e-53e2bf33cbb2","2010-05-24 06:59:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","2936","0"
"0481c8d2-eac1-49f1-9161-88c3510acf65","2010-04-12 12:35:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","4244","0"
"6bfd5179-4ab5-40e6-a5fb-e075f1358a96","2010-02-11 15:09:00.000000","WHL3282","Caesar.Moses.Shelton@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","586","0"
"c4fbdfe4-c96c-4df2-973b-304956696b42","2010-02-11 15:30:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","1559","0"
"079abb65-67fe-4848-8c4f-b593b4586bf1","2010-02-23 13:43:00.000000","WHL3282","brad.mcsherry@enron.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","1488","0"
"e5aeddc8-0156-4dd0-9016-03dd8b0cdb13","2010-03-21 08:56:00.000000","WHL3282","Zeph.Kasper.Rowland@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","82","0"
"eba7b41c-5822-407a-8b54-1d397db1440a","2010-04-12 12:35:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","4244","0"
"90682cbd-b10f-44b2-ba1a-3f24e573b9ab","2010-05-24 06:59:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","2936","0"
"1080f282-ae42-4c44-b63e-93bb89fa5669","2010-02-11 15:30:00.000000","WHL3282","Abraham.Dante.Rodgers@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","1559","0"
"ed490d99-6eaf-431e-a90f-58029a414c17","2010-02-11 15:09:00.000000","WHL3282","Caesar.Moses.Shelton@dtaa.com","N","N","Wyatt.Honorato.Lawson@dtaa.com","586","0"
