{E9S5-R4YN61LD-9877GNTH},2010-01-04 10:07:55.0,CUC0118,Harper.Herrod.Baldwin@dtaa.com;Neville.Stephen.Abbott@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,23398,0
{R2K8-X0BX63GT-0800LPZL},2010-01-04 12:34:12.0,CUC0118,Barbara.Jamalia.Hahn@dtaa.com;Ryder.Hector.Henson@dtaa.com;Albert.Reuben.Cardenas@harris.com,,,Catherine.Uta.Calhoun@dtaa.com,,34817,2
{P9O1-C5JT75PR-2874CQOB},2010-01-04 14:45:49.0,CUC0118,Zia.Shoshana.Pitts@dtaa.com;Albert.Reuben.Cardenas@harris.com,,,Catherine.Uta.Calhoun@dtaa.com,,31060,1
{J5P0-D4CF73IM-8025SPOF},2010-01-04 15:04:17.0,CUC0118,Cora.Breanna.Lawson@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,42409,0
{O6G4-W0QQ70NL-5022HXLM},2010-01-05 10:35:23.0,CUC0118,Patricia.Tashya.Moran@dtaa.com;Laith.Griffith.Livingston@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,53799,0
{Q8W7-W5WZ70UU-1086UBDE},2010-01-05 11:40:07.0,CUC0118,Ryder.Hector.Henson@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,35299,0
{S2K9-L5RF22QG-2646NEAU},2010-01-05 12:22:50.0,CUC0118,Ann.Hannah.Dickerson@dtaa.com;Zia.Shoshana.Pitts@dtaa.com;Graham.Drew.Ballard@cox.net,,,Catherine.Uta.Calhoun@dtaa.com,,23182,0
{A9Y9-S9MI18VS-0051XDBN},2010-01-05 15:25:08.0,CUC0118,Garrison.Burke.Richards@dtaa.com;Taylor.Samantha.Torres@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,16010,0
{G8B7-G3VV72PC-1620CZZA},2010-01-06 10:18:59.0,CUC0118,Garrison.Burke.Richards@dtaa.com;Lucas.Grady.Wyatt@dtaa.com;Graham.Drew.Ballard@cox.net,,,Catherine.Uta.Calhoun@dtaa.com,,33987,7
{A2S4-Q2CM08MO-7778VEZT},2010-01-06 12:42:52.0,CUC0118,Wallace.Mannix.Deleon@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,27023,0
{B0R1-F1BT16NH-8186LHNS},2010-01-06 14:23:18.0,CUC0118,Garrison.Burke.Richards@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,28779,0
{M1D8-P9KP94UX-6673WFRI},2010-01-06 15:06:01.0,CUC0118,Garrison.Burke.Richards@dtaa.com,,,Catherine.Uta.Calhoun@dtaa.com,,24467,0
