"ef4a84ce-2f16-42af-b6b6-378b7b380d49","2010-06-07 09:27:00.000000","NDC0948","Sade.Kendall.Guthrie@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","2523","0"
"1f4bcf79-08c1-4a1b-a829-92e00d4c1980","2010-06-01 12:54:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","2347","0"
"40905aa5-3968-47f3-ba42-39cf76893b1a","2010-04-05 16:06:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","8027","0"
"8b5dfdac-b9ef-40ed-be64-192be30ed5d3","2010-04-05 16:01:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","717","0"
"491df5ed-2932-4d10-b86a-d7961dc18cb0","2010-06-01 12:54:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","2347","0"
"4864075f-f4c3-4642-bb18-36a6983b68ca","2010-04-05 16:06:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","8027","0"
"ac5a41e5-4682-4bce-a136-df0cbb73e448","2010-04-05 16:01:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","717","0"
"cd1c59b1-67a7-4d62-adfc-639a2c6d88d7","2010-06-07 09:27:00.000000","NDC0948","Sade.Kendall.Guthrie@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","2523","0"
"526b8ad4-3382-49ce-a30c-c1d1ad7d6935","2010-04-05 16:01:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","717","0"
"edfb217c-2970-4860-bc44-a51a391ae5bf","2010-04-05 16:06:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","8027","0"
"1a36ca65-f9b3-490f-982b-5962a341ec86","2010-06-01 12:54:00.000000","NDC0948","Abraham.Dante.Rodgers@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","2347","0"
"efaf60c0-2679-4fc9-a9ac-43838e159a32","2010-06-07 09:27:00.000000","NDC0948","Sade.Kendall.Guthrie@dtaa.com","N","N","Nigel.Donovan.Cohen@dtaa.com","2523","0"
