{U1A8-R0UR02TB-1759IZMU},2010-01-04 07:58:39.0,OOB0432,Rowan.Yael.Leon@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,23398,0
{Q9L9-G2YA60SW-3623LIQA},2010-01-06 14:48:16.0,OOB0432,Willa.Lara.Marshall@dtaa.com;Denise.Serina.Le@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,22069,0
{R8Y8-Q3AA81UL-8202TOJA},2010-01-07 08:10:58.0,OOB0432,Signe.Tashya.Reed@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,21232,0
{N2W1-R6UR54IR-7025LTXA},2010-01-08 14:25:26.0,OOB0432,Micah.Lyle.Sloan@dtaa.com;Kelly.Elton.Porter@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,21124,0
{X1S9-C3VO71UV-6266GAOI},2010-01-11 13:52:43.0,OOB0432,Plato.Yasir.Mcgowan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,34817,3
{W8S1-N6SC95BN-6889NDCP},2010-01-12 08:41:55.0,OOB0432,Adara.Alea.Goodwin@cox.net,,,Ora.Orla.Branch@dtaa.com,,42409,0
{J1J8-V1SV83QR-4444NYVU},2010-01-13 14:13:39.0,OOB0432,Elvis.Hamilton.Sandoval@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,30045,0
{S7C8-U5MD46FH-7023YDIM},2010-01-14 09:12:45.0,OOB0432,April.Quon.Hood@dtaa.com;Perry.Brandon.Spence@dtaa.com;Kelly.Elton.Porter@dtaa.com;Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,31060,0
{C3V5-U2LP94KL-7464VRJP},2010-01-18 09:11:23.0,OOB0432,John.Leroy.Whitehead@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,23182,1
{H9H7-U7MZ05QC-3423ENAO},2010-01-19 13:04:17.0,OOB0432,Micah.Lyle.Sloan@dtaa.com;Holmes.Francis.Foley@dtaa.com;Kelly.Elton.Porter@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,29799,0
{T2I0-Z6RU51RW-7024QPZU},2010-01-20 14:10:43.0,OOB0432,Talon.Ivan.Sanford@msn.com,,,Ora.Orla.Branch@dtaa.com,,35299,0
{P7E3-P4JY81XS-4060ZXVK},2010-01-21 09:55:01.0,OOB0432,Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,25510,0
{M4F8-U5JM83JT-4775QZAH},2010-01-22 09:00:31.0,OOB0432,Signe.Tashya.Reed@dtaa.com;Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,53799,0
{Y8C8-C8OS12QA-0577NNGI},2010-01-25 12:53:06.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,16010,0
{O2I7-F5CD85PJ-0305DAOD},2010-01-27 08:36:32.0,OOB0432,Plato.Yasir.Mcgowan@dtaa.com;Olivia.Kylee.Castaneda@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,27011,0
{O8S3-N1QI37OU-7185PQHZ},2010-02-02 11:49:17.0,OOB0432,Vera.Nicole.Hardin@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,23154,0
{H6R7-N3MK48EC-3257BJIY},2010-02-03 15:50:16.0,OOB0432,Plato.Yasir.Mcgowan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,27023,0
{F2P0-Q3ZP60YO-7422BDDA},2010-02-04 16:26:52.0,OOB0432,Adara.Alea.Goodwin@cox.net,,,Ora.Orla.Branch@dtaa.com,,23160,0
{D2M7-V9JS73MI-1053UAHZ},2010-02-08 08:56:41.0,OOB0432,Plato.Yasir.Mcgowan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,24467,0
{D4O8-G8RS34HO-8000MWYO},2010-02-10 09:42:30.0,OOB0432,Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,25512,0
{E4U1-Q0SB73ZT-3120SIHK},2010-02-11 08:15:16.0,OOB0432,Talon.Ivan.Sanford@msn.com,,,Ora.Orla.Branch@dtaa.com,,35768,0
{W3U1-X7CC00RO-7958ZYIN},2010-02-15 14:59:37.0,OOB0432,Adara.Alea.Goodwin@cox.net;Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,46342,1
{R0J6-D1MG89HU-8709MNJG},2010-02-17 11:56:54.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,42362,0
{W0H9-M4DK45CL-7481TOZH},2010-02-18 15:24:56.0,OOB0432,Benjamin.Griffin.Mclaughlin@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,36878,0
{O1I2-X4VL54ZV-3737RWBZ},2010-02-19 07:56:49.0,OOB0432,Micah.Lyle.Sloan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,64466,0
{R4Z0-A2CA65DZ-3722ADFJ},2010-02-23 15:28:51.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,39067,5
{O6E9-Q9RN32LD-7182QVCK},2010-02-24 10:25:03.0,OOB0432,Porter.Hop.Livingston@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,35066,0
{G5Q7-H0CE36UI-8054LDKY},2010-02-26 14:47:36.0,OOB0432,Micah.Lyle.Sloan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,31074,0
{U6Z4-L4XN78XJ-0596PUHB},2010-03-01 08:54:17.0,OOB0432,Mariko.Zephr.Page@dtaa.com;Talon.Ivan.Sanford@msn.com,,,Ora.Orla.Branch@dtaa.com,,21025,2
{A6Z5-L8IH10KP-0249BCNM},2010-03-02 08:59:45.0,OOB0432,Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,22377,0
{O2B5-I6PP86DP-8845IDZF},2010-03-04 14:32:18.0,OOB0432,Plato.Yasir.Mcgowan@dtaa.com;Cherokee.Germane.Stokes@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,24616,0
{F6N3-T1EZ17ND-2650ZRFA},2010-03-08 14:34:55.0,OOB0432,Micah.Lyle.Sloan@dtaa.com;Martina.Christine.Petersen@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,36729,0
{J4F8-X8EY43YJ-1085EWXJ},2010-03-09 12:53:18.0,OOB0432,April.Quon.Hood@dtaa.com;Nicole.Quincy.Townsend@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,44448,0
{U0Z8-F0VD05SR-3703AKED},2010-03-10 13:44:02.0,OOB0432,Talon.Ivan.Sanford@msn.com,,,Ora.Orla.Branch@dtaa.com,,14753,0
{M2Y9-G5RL93MP-7653DKBN},2010-03-12 13:47:11.0,OOB0432,Conan.Burton.Blackburn@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,42939,0
{P1S5-X8BJ11LR-2342EFKL},2010-03-15 09:50:31.0,OOB0432,Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,30900,0
{F7Y7-O4PX77WK-1365NFDQ},2010-03-16 08:19:25.0,OOB0432,Mercedes.Stephanie.Calderon@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,20846,0
{F5C4-N0GB27WC-9660HWYH},2010-03-17 13:18:13.0,OOB0432,Upton.Victor.Stanton@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,28102,0
{Q9S3-X1SI25XR-9179SWWP},2010-03-18 09:45:35.0,OOB0432,Signe.Tashya.Reed@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,16125,0
{M7Q6-O5SL24XM-9661KRDY},2010-03-23 08:19:48.0,OOB0432,Jerome.Levi.Mcclain@dtaa.com;John.Leroy.Whitehead@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,24560,0
{Y9U3-Q2YR79JO-5554GCNX},2010-03-24 16:03:37.0,OOB0432,Brenna.Martha.Russell@dtaa.com;Kelly.Elton.Porter@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,37493,1
{Z4L5-J5YB24PX-0970DQAL},2010-03-26 16:08:29.0,OOB0432,Anastasia.Tamekah.Gaines@dtaa.com;Denise.Serina.Le@dtaa.com;Micah.Lyle.Sloan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,19430,0
{E7H5-S0OA35UQ-6519WOLO},2010-03-29 15:25:06.0,OOB0432,Brenna.Martha.Russell@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,48339,0
{B8W1-G2TU11IP-3641AXPG},2010-03-30 16:13:29.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,15514,0
{H7C1-F7DD84UD-9985LXJA},2010-03-31 16:34:43.0,OOB0432,Edward.Joshua.Mccarthy@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,37346,0
{Q4F0-R7CS17NC-2957EBGA},2010-04-01 14:27:03.0,OOB0432,Brenna.Martha.Russell@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,15073,0
{M8H4-B8QC11CL-2996BHZQ},2010-04-05 11:37:33.0,OOB0432,John.Leroy.Whitehead@dtaa.com;Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,23714,0
{K6R2-Y0WV97LP-2413CUJL},2010-04-06 15:04:43.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com;April.Quon.Hood@dtaa.com;Micah.Lyle.Sloan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,19250,4
{L4V6-U4AO21KO-7238BZER},2010-04-08 14:49:01.0,OOB0432,Denise.Serina.Le@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,17454,0
{C9H6-Z7TF49ED-8786XWFY},2010-04-12 08:50:30.0,OOB0432,John.Leroy.Whitehead@dtaa.com;Micah.Lyle.Sloan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,25161,1
{D1H4-P3BG71YX-0286RGUC},2010-04-13 14:57:41.0,OOB0432,Denise.Serina.Le@dtaa.com;Jena.Vanna.White@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,27097,0
{C2Q5-X9SO76SI-6286IXTZ},2010-04-14 10:27:02.0,OOB0432,April.Quon.Hood@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,27781,0
{N1Y5-K0ZM22NU-6034OKAV},2010-04-15 07:56:35.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,29155,0
{Y3T1-Z5BS64LO-6298HRNV},2010-04-16 08:37:05.0,OOB0432,Anthony.Reece.Mckay@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,31401,0
{K9L1-B4QI36MC-0858VKWN},2010-04-19 15:46:30.0,OOB0432,Signe.Tashya.Reed@dtaa.com;April.Quon.Hood@dtaa.com;Hiram.Charles.Hurley@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,29374,0
{G4L9-M9HD80WZ-2346VVLX},2010-04-20 15:45:14.0,OOB0432,Micah.Lyle.Sloan@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,38259,0
{N9E4-I8PN60SU-3923JBXJ},2010-04-21 08:42:03.0,OOB0432,Edward.Joshua.Mccarthy@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,26643,0
{X1T3-N1MM92HI-8880KRQM},2010-04-22 16:53:37.0,OOB0432,Theodore.Uriah.Edwards@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,47695,0
{G7L2-L6UG00VM-4781CJHF},2010-04-26 10:55:43.0,OOB0432,John.Leroy.Whitehead@dtaa.com,,,Ora.Orla.Branch@dtaa.com,,15295,0
{A4S5-D3MX63AR-9653QXOS},2010-04-27 12:24:11.0,OOB0432,April.Quon.Hood@dtaa.com;Scarlet.Alika.Dodson@bellsouth.net,,,Ora.Orla.Branch@dtaa.com,,20353,0
