{S1L1-Z9IX53ZT-3711GCCT},2010-01-04 08:04:56.0,AKB0574,Blossom.Lisandra.Boyer@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,22828,0
{E8A1-G5XP90CD-5070GXJS},2010-01-04 08:11:33.0,AKB0574,Blossom.Lisandra.Boyer@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,25510,0
{S4F9-I8KG09WK-9402PUWH},2010-01-04 09:05:49.0,AKB0574,Kitra.MacKensie.Dillon@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,30307,0
{F9P0-B2RB73GQ-8608PEFB},2010-01-04 10:09:14.0,AKB0574,Maxine.Priscilla.Stewart@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,21232,0
{D8M4-O8DP72AZ-6280QSPW},2010-01-04 12:19:27.0,AKB0574,Benjamin.Rahim.Crane@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,23398,2
{P6W2-N0LB62RE-3035DGZN},2010-01-04 13:16:28.0,AKB0574,Moses.Todd.Perez@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,29799,4
{A1I6-M9XV79GP-3203THCP},2010-01-04 13:39:53.0,AKB0574,Benjamin.Rahim.Crane@dtaa.com;Gareth.Jonathan.Weiss@aol.com,,,Ashely.Kai.Bruce@dtaa.com,,42409,1
{U3A9-L8MQ62EO-0981HERS},2010-01-04 14:15:39.0,AKB0574,McKenzie.Leigh.Mckee@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,22069,1
{V9K9-Q0RV01KE-0606YQPS},2010-01-04 15:30:22.0,AKB0574,Kitra.MacKensie.Dillon@dtaa.com;Gareth.Jonathan.Weiss@aol.com,,,Ashely.Kai.Bruce@dtaa.com,,53799,1
{H2K0-L8UK73UJ-5413WHCO},2010-01-04 15:36:37.0,AKB0574,Thomas.Garrison.Flynn@dtaa.com;Nicole.Maris.Valentine@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,31060,1
{K7W3-H1OE71KM-2471WDOK},2010-01-04 16:30:29.0,AKB0574,Kirsten.Faith.Drake@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,35299,2
{U2R5-R6KP12QA-4517RIUY},2010-01-05 09:46:04.0,AKB0574,Kitra.MacKensie.Dillon@dtaa.com;Illiana.Wynter.Simmons@dtaa.com;Levi.Keegan.Foley@dtaa.com,,,Ashely.Kai.Bruce@dtaa.com,,35768,0
