{A5M1-B8TV67WK-3211FOHP},2010-01-04 09:06:53.0,JAJ0183,Sloane.Lacey.Mcmahon@dtaa.com;Sacha.Rhiannon.Mayo@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,42409,0
{C7E3-K6XD89WF-7580TNBO},2010-01-04 09:18:43.0,JAJ0183,Jescie.Oprah.Lara@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,21232,0
{K5H1-N1TA72LZ-2667OJRV},2010-01-04 09:39:21.0,JAJ0183,Eden.Boris.Chase@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,23398,0
{J7P7-S8FA88GP-9082NLXK},2010-01-04 10:04:28.0,JAJ0183,Benjamin.Alec.Gutierrez@dtaa.com;Sloane.Lacey.Mcmahon@dtaa.com;Christen.Aiko.Lee@cox.net,,,Jayme.Adrienne.Jarvis@dtaa.com,,22069,0
{I6U2-O4FZ64EM-5412UMPJ},2010-01-04 10:05:46.0,JAJ0183,Blythe.Shelley.Banks@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,34817,0
{T5A2-I7AM89TJ-9479OVCG},2010-01-04 10:07:26.0,JAJ0183,Isaiah.Hyatt.Talley@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,21124,0
{M5I6-D2EM92BL-6062MKPK},2010-01-04 14:44:46.0,JAJ0183,Barry.Driscoll.Anthony@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,35299,0
{V7P0-P5QF15RZ-4545NPER},2010-01-04 17:05:34.0,JAJ0183,Paula.Dorothy.Dalton@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,23182,0
{I9S9-F3EE60DT-1891JQEP},2010-01-05 09:23:13.0,JAJ0183,Rina.Bianca.Velasquez@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,16010,0
{K0S1-D1GB24ZI-3043KTHG},2010-01-05 10:01:58.0,JAJ0183,Benjamin.Alec.Gutierrez@dtaa.com;Merrill.Samuel.Koch@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,53799,0
{I9K3-X6RA61RL-7722DFDL},2010-01-05 10:24:58.0,JAJ0183,Candice.Maxine.Stone@verizon.net,,,Jayme.Adrienne.Jarvis@dtaa.com,,28779,0
{V1N6-Y5BT20GP-2842XXQM},2010-01-05 10:43:33.0,JAJ0183,Demetrius.Armando.Lara@dtaa.com;Eden.Boris.Chase@dtaa.com,,,Jayme.Adrienne.Jarvis@dtaa.com,,55493,0
