"c44d5a6f-b31f-48b6-aef8-445e83cc9bb1","2010-06-27 17:19:00.000000","RRH0638","Constance.Ila.Reyes@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","1516","0"
"e4681d23-cc46-4807-9238-f39f15245820","2010-06-12 08:58:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","795","0"
"b0760cc9-4075-42d6-9bfa-157b041c9f0d","2010-05-30 09:24:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","5455","0"
"fe691a74-54e0-4fda-9e9c-360d8cc60717","2010-05-01 16:18:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","1115","0"
"85af8596-1cde-4c0f-9d60-ecb162f7550b","2010-05-30 09:24:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","5455","0"
"c1192231-71ed-46a5-bea3-6128593c74b5","2010-06-12 08:58:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","795","0"
"9fca424c-f141-4e00-9929-233e4df77959","2010-06-27 17:19:00.000000","RRH0638","Constance.Ila.Reyes@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","1516","0"
"c46b3841-2870-46f4-8907-3ee3c239efc3","2010-05-01 16:18:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","1115","0"
"183094aa-867c-491e-aac8-b30be6c1ec78","2010-06-27 17:19:00.000000","RRH0638","Constance.Ila.Reyes@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","1516","0"
"174a0095-3daf-4602-b7d3-5fa3db6080e6","2010-06-12 08:58:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","795","0"
"7f3f3c3d-3a21-42ee-9c4a-117aff1d7fad","2010-05-30 09:24:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","5455","0"
"6a6979a9-c823-4c2a-83e0-364c40d03e07","2010-05-01 16:18:00.000000","RRH0638","Jeanette.Tallulah.Carroll@dtaa.com","N","N","Roanna.Rana.Hall@dtaa.com","1115","0"
