{J3A8-F3DL71QD-9668NZQH},2010-01-04 08:43:05.0,SEG0805,Rina.Bianca.Velasquez@dtaa.com;Hector.Davis.Ellison@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,23398,3
{X6P3-O3MU22NF-9014MKAC},2010-01-06 11:16:13.0,SEG0805,Rina.Bianca.Velasquez@dtaa.com;Casey.Ciaran.Cooke@gmail.com;Tate.James.Bonner@bellsouth.net,,,Sigourney.Erin.Gilbert@dtaa.com,,22069,0
{J4E2-Y4JG67ZO-2118NRZL},2010-01-07 10:16:10.0,SEG0805,Desiree.Kirby.Oneill@yahoo.com,,,Sigourney.Erin.Gilbert@dtaa.com,,21232,0
{Q6N2-N2OM36UG-4476PMYO},2010-01-11 08:43:37.0,SEG0805,Julian.Ulysses.Davidson@dtaa.com;Wylie.Keane.Conway@dtaa.com;Jack.Dexter.Hester@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,34817,1
{T8O9-P9YH70QT-4082COCD},2010-01-12 08:44:09.0,SEG0805,Jordan.Jacqueline.Santana@verizon.net,,,Sigourney.Erin.Gilbert@dtaa.com,,42409,0
{C6B1-G3CK65OM-4102RDHH},2010-01-14 11:49:38.0,SEG0805,Hanae.Rhiannon.Lindsey@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,31060,0
{J8A8-E9TU17QW-5868BVFA},2010-01-20 12:26:21.0,SEG0805,Lilah.Hermione.Parrish@dtaa.com;Tate.James.Bonner@bellsouth.net,,,Sigourney.Erin.Gilbert@dtaa.com,,35299,1
{X6U6-D3ZI25LX-4976BWAC},2010-01-21 09:44:52.0,SEG0805,Hector.Davis.Ellison@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,25510,0
{X6T4-V6WX50VJ-5216URJG},2010-01-25 09:30:18.0,SEG0805,Albert.Colt.Wiggins@dtaa.com;Chadwick.Sebastian.Mcclain@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,16010,2
{T7F0-X3WT16OO-6279GMZH},2010-01-28 08:24:25.0,SEG0805,Suki.Ginger.Estes@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,33987,1
{I5X9-Z7SS94EI-6608RIPL},2010-01-29 12:25:23.0,SEG0805,Christen.Portia.Solis@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,25121,0
{V2X9-E0VY03NX-2626FNAQ},2010-02-08 12:31:46.0,SEG0805,Benjamin.Gary.Baird@dtaa.com;Jordan.Jacqueline.Santana@verizon.net,,,Sigourney.Erin.Gilbert@dtaa.com,,24467,0
{D2Q6-Y0EB69JJ-9082XZHA},2010-02-09 13:53:28.0,SEG0805,Jordan.Jacqueline.Santana@verizon.net,,,Sigourney.Erin.Gilbert@dtaa.com,,24524,0
{C7J1-I4EX75RW-3450PYBH},2010-02-10 11:55:43.0,SEG0805,Julian.Ulysses.Davidson@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,25512,0
{R1L3-C1GA65QB-0286GJNX},2010-02-15 14:10:19.0,SEG0805,Lilah.Hermione.Parrish@dtaa.com;Hector.Davis.Ellison@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,46342,1
{X4B3-S6EP20GX-8945JBRW},2010-02-17 14:04:52.0,SEG0805,Jordan.Jacqueline.Santana@verizon.net;Tate.James.Bonner@bellsouth.net,,,Sigourney.Erin.Gilbert@dtaa.com,,42362,4
{M9V0-Q4CV57DN-4066DXSX},2010-02-19 12:59:46.0,SEG0805,Jordan.Jacqueline.Santana@verizon.net,,,Sigourney.Erin.Gilbert@dtaa.com,,64466,3
{B2P3-Z8XI16MQ-1099MCYG},2010-02-22 10:31:34.0,SEG0805,Lilah.Hermione.Parrish@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,36815,1
{Y5A4-W5VW02QJ-8689OCAC},2010-02-23 14:40:51.0,SEG0805,Hanae.Rhiannon.Lindsey@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,39067,0
{K0V4-B3UN48BH-6962BZLN},2010-02-25 11:08:26.0,SEG0805,Kellie.Karyn.Carey@netzero.com,,,Sigourney.Erin.Gilbert@dtaa.com,,26710,0
{V5G5-Y0HE94CL-4221YMNY},2010-02-26 10:09:11.0,SEG0805,Hector.Davis.Ellison@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,31074,0
{H1D6-Q4HR36FH-4406VAWR},2010-03-01 11:33:26.0,SEG0805,Allen.Conan.Winters@dtaa.com;Jordan.Jacqueline.Santana@verizon.net,,,Sigourney.Erin.Gilbert@dtaa.com,,21025,1
{Y0C6-B8DY03DC-0031SMOG},2010-03-02 14:52:30.0,SEG0805,Chadwick.Sebastian.Mcclain@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,22377,0
{X3M7-H4AE03WZ-6452RAHT},2010-03-03 11:28:33.0,SEG0805,Christen.Tashya.Rodgers@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,33428,0
{M4X8-F0HN25KI-8557IHWG},2010-03-05 08:28:30.0,SEG0805,Vera.Nicole.Hardin@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,22392,0
{L4V7-E0LA94XW-6034CZAT},2010-03-09 14:21:21.0,SEG0805,Callie.Sierra.Gates@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,44448,4
{D6I9-J6ZO69ZE-8646PDYX},2010-03-10 08:08:53.0,SEG0805,Kaitlin.Amity.Armstrong@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,14753,1
{K8E5-R1OM10VS-6473MFUT},2010-03-12 11:11:23.0,SEG0805,Julian.Ulysses.Davidson@dtaa.com;Allen.Conan.Winters@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,42939,3
{M5B1-W9IA40JR-4814WUPT},2010-03-15 08:20:41.0,SEG0805,Thaddeus.Quamar.Hampton@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,30900,0
{Y2B4-W9DL84ER-3875TGRR},2010-03-16 09:53:37.0,SEG0805,Rina.Bianca.Velasquez@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,20846,0
{G3W8-C2EH33KJ-7402TDBE},2010-03-17 12:21:54.0,SEG0805,Iris.Yeo.Frye@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,28102,9
{A9D0-I6TV84NU-3393NCXY},2010-03-18 12:46:48.0,SEG0805,Hanae.Rhiannon.Lindsey@dtaa.com;Howard.Jonathan.Contreras@dtaa.com,,,Sigourney.Erin.Gilbert@dtaa.com,,16125,1
